LYLTY_CARD_NBR,DATE,STORE_NBR,TXN_ID,PROD_NBR,PROD_NAME,PROD_QTY,TOT_SALES,PACK_SIZE,BRAND,LIFESTAGE,PREMIUM_CUSTOMER
88325,13/08/2018,88,87834,15,Twisties Cheese     270g,2,9.2,270,TWISTIES,OLDER SINGLES/COUPLES,Budget
88325,30/10/2018,88,87835,40,Thins Chips Seasonedchicken 175g,2,6.6,175,THINS,OLDER SINGLES/COUPLES,Budget
88325,11/11/2018,88,87836,68,Pringles Chicken    Salt Crips 134g,2,7.4,134,PRINGLES,OLDER SINGLES/COUPLES,Budget
88325,5/02/2019,88,87837,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,110,COBS,OLDER SINGLES/COUPLES,Budget
88325,26/06/2019,88,87838,59,Old El Paso Salsa   Dip Tomato Med 300g,2,10.2,300,OLD,OLDER SINGLES/COUPLES,Budget
88326,24/12/2018,88,87839,34,Pringles Slt Vingar 134g,2,7.4,134,PRINGLES,OLDER SINGLES/COUPLES,Premium
88326,19/06/2019,88,87840,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,KETTLE,OLDER SINGLES/COUPLES,Premium
88327,23/10/2018,88,87841,88,Kettle Honey Soy    Chicken 175g,2,10.8,175,KETTLE,OLDER SINGLES/COUPLES,Mainstream
88327,10/12/2018,88,87842,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,KETTLE,OLDER SINGLES/COUPLES,Mainstream
88327,1/02/2019,88,87843,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6,110,INFUZIONS,OLDER SINGLES/COUPLES,Mainstream
88327,15/03/2019,88,87844,34,Pringles Slt Vingar 134g,2,7.4,134,PRINGLES,OLDER SINGLES/COUPLES,Mainstream
88327,8/04/2019,88,87845,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,110,COBS,OLDER SINGLES/COUPLES,Mainstream
88327,23/05/2019,88,87846,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6,110,INFUZIONS,OLDER SINGLES/COUPLES,Mainstream
88328,4/08/2018,88,87847,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6,110,INFUZIONS,MIDAGE SINGLES/COUPLES,Mainstream
88328,26/01/2019,88,87849,26,Pringles Sweet&Spcy BBQ 134g,2,7.4,134,PRINGLES,MIDAGE SINGLES/COUPLES,Mainstream
88329,18/08/2018,88,87851,36,Kettle Chilli 175g,3,16.2,175,KETTLE,MIDAGE SINGLES/COUPLES,Premium
88329,21/07/2018,88,87850,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,150,DORITOS,MIDAGE SINGLES/COUPLES,Premium
88329,30/10/2018,88,87852,46,Kettle Original 175g,2,10.8,175,KETTLE,MIDAGE SINGLES/COUPLES,Premium
88329,16/12/2018,88,87853,50,Tostitos Lightly    Salted 175g,2,8.8,175,TOSTITOS,MIDAGE SINGLES/COUPLES,Premium
88329,18/04/2019,88,87854,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4,165,TYRRELLS,MIDAGE SINGLES/COUPLES,Premium
88329,16/06/2019,88,87855,32,Kettle Sea Salt     And Vinegar 175g,2,10.8,175,KETTLE,MIDAGE SINGLES/COUPLES,Premium
88330,25/07/2018,88,87856,65,Old El Paso Salsa   Dip Chnky Tom Ht300g,2,10.2,300,OLD,RETIREES,Premium
88330,1/09/2018,88,87857,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,170,DORITOS,RETIREES,Premium
88330,5/02/2019,88,87858,7,Smiths Crinkle      Original 330g,2,11.4,330,SMITHS,RETIREES,Premium
88330,22/03/2019,88,87859,17,Kettle Sensations   BBQ&Maple 150g,2,9.2,150,KETTLE,RETIREES,Premium
88331,19/08/2018,88,87861,7,Smiths Crinkle      Original 330g,1,5.7,330,SMITHS,RETIREES,Mainstream
88331,13/07/2018,88,87860,7,Smiths Crinkle      Original 330g,2,11.4,330,SMITHS,RETIREES,Mainstream
88331,28/10/2018,88,87862,26,Pringles Sweet&Spcy BBQ 134g,2,7.4,134,PRINGLES,RETIREES,Mainstream
88331,16/01/2019,88,87863,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,KETTLE,RETIREES,Mainstream
88331,19/01/2019,88,87864,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,170,DORITOS,RETIREES,Mainstream
88331,13/05/2019,88,87865,88,Kettle Honey Soy    Chicken 175g,2,10.8,175,KETTLE,RETIREES,Mainstream
88332,13/12/2018,88,87866,26,Pringles Sweet&Spcy BBQ 134g,2,7.4,134,PRINGLES,RETIREES,Premium
88332,4/03/2019,88,87868,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,380,SMITHS,RETIREES,Premium
88332,27/05/2019,88,87869,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6,110,INFUZIONS,RETIREES,Premium
88333,4/09/2018,88,87870,44,Thins Chips Light&  Tangy 175g,2,6.6,175,THINS,RETIREES,Budget
88333,15/02/2019,88,87871,47,Doritos Corn Chips  Original 170g,2,8.8,170,DORITOS,RETIREES,Budget
88333,8/05/2019,88,87872,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,150,DORITOS,RETIREES,Budget
88334,2/08/2018,88,87873,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6,110,INFUZIONS,YOUNG FAMILIES,Budget
88334,10/10/2018,88,87874,44,Thins Chips Light&  Tangy 175g,2,6.6,175,THINS,YOUNG FAMILIES,Budget
88334,20/01/2019,88,87875,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,175,KETTLE,YOUNG FAMILIES,Budget
88334,26/01/2019,88,87876,44,Thins Chips Light&  Tangy 175g,2,6.6,175,THINS,YOUNG FAMILIES,Budget
88334,24/03/2019,88,87877,74,Tostitos Splash Of  Lime 175g,2,8.8,175,TOSTITOS,YOUNG FAMILIES,Budget
88334,8/05/2019,88,87878,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6,110,INFUZIONS,YOUNG FAMILIES,Budget
88334,27/05/2019,88,87879,68,Pringles Chicken    Salt Crips 134g,2,7.4,134,PRINGLES,YOUNG FAMILIES,Budget
88334,26/06/2019,88,87880,4,Dorito Corn Chp     Supreme 380g,2,13,380,DORITOS,YOUNG FAMILIES,Budget
88335,31/07/2018,88,87881,93,Doritos Corn Chip Southern Chicken 150g,2,7.8,150,DORITOS,YOUNG FAMILIES,Budget
88335,13/10/2018,88,87882,114,Kettle Sensations   Siracha Lime 150g,2,9.2,150,KETTLE,YOUNG FAMILIES,Budget
88335,30/11/2018,88,87883,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4,165,TYRRELLS,YOUNG FAMILIES,Budget
88335,11/01/2019,88,87884,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,330,SMITHS,YOUNG FAMILIES,Budget
88335,21/02/2019,88,87885,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,150,KETTLE,YOUNG FAMILIES,Budget
88335,14/04/2019,88,87886,114,Kettle Sensations   Siracha Lime 150g,2,9.2,150,KETTLE,YOUNG FAMILIES,Budget
88335,26/05/2019,88,87887,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6,110,INFUZIONS,YOUNG FAMILIES,Budget
88336,6/11/2018,88,87888,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2,300,OLD,YOUNG FAMILIES,Premium
88336,12/02/2019,88,87889,15,Twisties Cheese     270g,2,9.2,270,TWISTIES,YOUNG FAMILIES,Premium
88336,9/05/2019,88,87890,88,Kettle Honey Soy    Chicken 175g,2,10.8,175,KETTLE,YOUNG FAMILIES,Premium
88336,10/06/2019,88,87891,59,Old El Paso Salsa   Dip Tomato Med 300g,2,10.2,300,OLD,YOUNG FAMILIES,Premium
88337,16/05/2019,88,87894,28,Thins Potato Chips  Hot & Spicy 175g,1,3.3,175,THINS,RETIREES,Mainstream
88337,4/08/2018,88,87892,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,170,DORITOS,RETIREES,Mainstream
88337,18/04/2019,88,87893,113,Twisties Chicken270g,2,9.2,270,TWISTIES,RETIREES,Mainstream
88337,8/06/2019,88,87895,113,Twisties Chicken270g,2,9.2,270,TWISTIES,RETIREES,Mainstream
88337,20/06/2019,88,87896,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,110,COBS,RETIREES,Mainstream
88338,22/09/2018,88,87897,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8,175,KETTLE,YOUNG SINGLES/COUPLES,Mainstream
88338,20/04/2019,88,87898,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,150,KETTLE,YOUNG SINGLES/COUPLES,Mainstream
88338,9/06/2019,88,87899,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,150,KETTLE,YOUNG SINGLES/COUPLES,Mainstream
88339,19/05/2019,88,87904,49,Infuzions SourCream&Herbs Veg Strws 110g,1,3.8,110,INFUZIONS,RETIREES,Budget
88339,7/07/2018,88,87900,109,Pringles Barbeque   134g,2,7.4,134,PRINGLES,RETIREES,Budget
88339,25/10/2018,88,87901,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,150,KETTLE,RETIREES,Budget
88339,30/12/2018,88,87902,23,Cheezels Cheese 330g,2,11.4,330,CHEEZELS,RETIREES,Budget
88339,31/03/2019,88,87903,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,380,SMITHS,RETIREES,Budget
88339,17/06/2019,88,87905,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,110,COBS,RETIREES,Budget
88340,15/09/2018,88,87906,113,Twisties Chicken270g,2,9.2,270,TWISTIES,YOUNG FAMILIES,Premium
88340,27/11/2018,88,87907,7,Smiths Crinkle      Original 330g,2,11.4,330,SMITHS,YOUNG FAMILIES,Premium
88340,23/12/2018,88,87908,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8,175,KETTLE,YOUNG FAMILIES,Premium
88340,22/01/2019,88,87909,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,110,COBS,YOUNG FAMILIES,Premium
88341,1/10/2018,88,87910,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,380,SMITHS,MIDAGE SINGLES/COUPLES,Mainstream
88341,26/11/2018,88,87911,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,150,DORITOS,MIDAGE SINGLES/COUPLES,Mainstream
88341,30/05/2019,88,87912,34,Pringles Slt Vingar 134g,2,7.4,134,PRINGLES,MIDAGE SINGLES/COUPLES,Mainstream
88342,7/08/2018,88,87913,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4,165,TYRRELLS,YOUNG SINGLES/COUPLES,Mainstream
88342,10/12/2018,88,87914,4,Dorito Corn Chp     Supreme 380g,2,13,380,DORITOS,YOUNG SINGLES/COUPLES,Mainstream
88342,11/01/2019,88,87915,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,150,DORITOS,YOUNG SINGLES/COUPLES,Mainstream
88342,20/03/2019,88,87916,74,Tostitos Splash Of  Lime 175g,2,8.8,175,TOSTITOS,YOUNG SINGLES/COUPLES,Mainstream
88342,4/06/2019,88,87917,50,Tostitos Lightly    Salted 175g,2,8.8,175,TOSTITOS,YOUNG SINGLES/COUPLES,Mainstream
88342,30/06/2019,88,87918,23,Cheezels Cheese 330g,2,11.4,330,CHEEZELS,YOUNG SINGLES/COUPLES,Mainstream
88343,7/09/2018,88,87919,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6,110,INFUZIONS,OLDER SINGLES/COUPLES,Premium
88343,26/11/2018,88,87920,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,175,KETTLE,OLDER SINGLES/COUPLES,Premium
88343,7/01/2019,88,87921,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,150,KETTLE,OLDER SINGLES/COUPLES,Premium
88343,21/01/2019,88,87922,44,Thins Chips Light&  Tangy 175g,2,6.6,175,THINS,OLDER SINGLES/COUPLES,Premium
88344,5/12/2018,88,87923,36,Kettle Chilli 175g,2,10.8,175,KETTLE,NEW FAMILIES,Mainstream
88344,26/04/2019,88,87924,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2,300,OLD,NEW FAMILIES,Mainstream
88345,19/08/2018,88,87926,109,Pringles Barbeque   134g,1,3.7,134,PRINGLES,OLDER SINGLES/COUPLES,Mainstream
88345,30/07/2018,88,87925,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6,110,INFUZIONS,OLDER SINGLES/COUPLES,Mainstream
88345,1/12/2018,88,87927,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,380,SMITHS,OLDER SINGLES/COUPLES,Mainstream
88345,3/02/2019,88,87928,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6,110,INFUZIONS,OLDER SINGLES/COUPLES,Mainstream
88345,11/05/2019,88,87929,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6,110,INFUZIONS,OLDER SINGLES/COUPLES,Mainstream
88345,26/05/2019,88,87930,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,330,SMITHS,OLDER SINGLES/COUPLES,Mainstream
88345,18/06/2019,88,87931,88,Kettle Honey Soy    Chicken 175g,2,10.8,175,KETTLE,OLDER SINGLES/COUPLES,Mainstream
88346,7/08/2018,88,87932,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4,165,TYRRELLS,OLDER SINGLES/COUPLES,Mainstream
88346,26/08/2018,88,87933,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,330,SMITHS,OLDER SINGLES/COUPLES,Mainstream
88346,1/03/2019,88,87935,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,KETTLE,OLDER SINGLES/COUPLES,Mainstream
88346,21/06/2019,88,87936,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,KETTLE,OLDER SINGLES/COUPLES,Mainstream
88346,29/06/2019,88,87937,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2,300,OLD,OLDER SINGLES/COUPLES,Mainstream
88347,5/11/2018,88,87938,40,Thins Chips Seasonedchicken 175g,2,6.6,175,THINS,OLDER FAMILIES,Budget
88347,9/12/2018,88,87939,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,380,SMITHS,OLDER FAMILIES,Budget
88347,6/01/2019,88,87940,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6,110,INFUZIONS,OLDER FAMILIES,Budget
88347,24/03/2019,88,87941,74,Tostitos Splash Of  Lime 175g,2,8.8,175,TOSTITOS,OLDER FAMILIES,Budget
88347,19/04/2019,88,87942,15,Twisties Cheese     270g,2,9.2,270,TWISTIES,OLDER FAMILIES,Budget
88348,17/08/2018,88,87944,25,Pringles SourCream  Onion 134g,1,3.7,134,PRINGLES,OLDER FAMILIES,Budget
88348,29/07/2018,88,87943,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6,110,INFUZIONS,OLDER FAMILIES,Budget
88348,29/08/2018,88,87945,109,Pringles Barbeque   134g,2,7.4,134,PRINGLES,OLDER FAMILIES,Budget
88348,8/09/2018,88,87946,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,175,KETTLE,OLDER FAMILIES,Budget
88348,24/11/2018,88,87947,23,Cheezels Cheese 330g,2,11.4,330,CHEEZELS,OLDER FAMILIES,Budget
88348,25/11/2018,88,87948,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6,110,INFUZIONS,OLDER FAMILIES,Budget
88348,27/01/2019,88,87949,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,110,COBS,OLDER FAMILIES,Budget
88348,19/02/2019,88,87950,20,Doritos Cheese      Supreme 330g,2,11.4,330,DORITOS,OLDER FAMILIES,Budget
88348,5/03/2019,88,87951,15,Twisties Cheese     270g,2,9.2,270,TWISTIES,OLDER FAMILIES,Budget
88348,6/03/2019,88,87952,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,110,COBS,OLDER FAMILIES,Budget
88349,1/10/2018,88,87953,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,KETTLE,YOUNG SINGLES/COUPLES,Mainstream
88349,18/02/2019,88,87954,32,Kettle Sea Salt     And Vinegar 175g,2,10.8,175,KETTLE,YOUNG SINGLES/COUPLES,Mainstream
88349,1/06/2019,88,87955,23,Cheezels Cheese 330g,2,11.4,330,CHEEZELS,YOUNG SINGLES/COUPLES,Mainstream
88350,10/08/2018,88,87956,40,Thins Chips Seasonedchicken 175g,2,6.6,175,THINS,OLDER SINGLES/COUPLES,Budget
88350,10/08/2018,88,87956,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,110,COBS,OLDER SINGLES/COUPLES,Budget
88350,12/09/2018,88,87957,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,150,KETTLE,OLDER SINGLES/COUPLES,Budget
88350,28/09/2018,88,87958,32,Kettle Sea Salt     And Vinegar 175g,2,10.8,175,KETTLE,OLDER SINGLES/COUPLES,Budget
88350,24/11/2018,88,87959,40,Thins Chips Seasonedchicken 175g,2,6.6,175,THINS,OLDER SINGLES/COUPLES,Budget
88351,9/09/2018,88,87960,32,Kettle Sea Salt     And Vinegar 175g,2,10.8,175,KETTLE,OLDER SINGLES/COUPLES,Budget
88351,20/09/2018,88,87961,81,Pringles Original   Crisps 134g,2,7.4,134,PRINGLES,OLDER SINGLES/COUPLES,Budget
88351,24/10/2018,88,87962,68,Pringles Chicken    Salt Crips 134g,2,7.4,134,PRINGLES,OLDER SINGLES/COUPLES,Budget
88351,15/11/2018,88,87963,17,Kettle Sensations   BBQ&Maple 150g,2,9.2,150,KETTLE,OLDER SINGLES/COUPLES,Budget
88351,16/12/2018,88,87964,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,150,KETTLE,OLDER SINGLES/COUPLES,Budget
88351,27/12/2018,88,87965,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,110,COBS,OLDER SINGLES/COUPLES,Budget
88351,17/01/2019,88,87966,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,175,THINS,OLDER SINGLES/COUPLES,Budget
88351,7/03/2019,88,87967,26,Pringles Sweet&Spcy BBQ 134g,2,7.4,134,PRINGLES,OLDER SINGLES/COUPLES,Budget
88351,17/04/2019,88,87968,40,Thins Chips Seasonedchicken 175g,2,6.6,175,THINS,OLDER SINGLES/COUPLES,Budget
88351,20/04/2019,88,87969,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,150,KETTLE,OLDER SINGLES/COUPLES,Budget
88352,29/07/2018,88,87970,40,Thins Chips Seasonedchicken 175g,2,6.6,175,THINS,OLDER FAMILIES,Budget
88352,21/10/2018,88,87971,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4,165,TYRRELLS,OLDER FAMILIES,Budget
88352,9/11/2018,88,87972,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,150,KETTLE,OLDER FAMILIES,Budget
88352,26/12/2018,88,87973,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,150,KETTLE,OLDER FAMILIES,Budget
88352,27/02/2019,88,87974,47,Doritos Corn Chips  Original 170g,2,8.8,170,DORITOS,OLDER FAMILIES,Budget
88352,28/03/2019,88,87975,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,110,COBS,OLDER FAMILIES,Budget
88352,14/04/2019,88,87976,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,150,DORITOS,OLDER FAMILIES,Budget
88352,18/04/2019,88,87977,36,Kettle Chilli 175g,2,10.8,175,KETTLE,OLDER FAMILIES,Budget
88352,22/05/2019,88,87978,25,Pringles SourCream  Onion 134g,2,7.4,134,PRINGLES,OLDER FAMILIES,Budget
88352,26/06/2019,88,87979,44,Thins Chips Light&  Tangy 175g,2,6.6,175,THINS,OLDER FAMILIES,Budget
88353,24/10/2018,88,87980,15,Twisties Cheese     270g,2,9.2,270,TWISTIES,OLDER SINGLES/COUPLES,Mainstream
88353,13/01/2019,88,87981,114,Kettle Sensations   Siracha Lime 150g,2,9.2,150,KETTLE,OLDER SINGLES/COUPLES,Mainstream
88353,21/01/2019,88,87982,17,Kettle Sensations   BBQ&Maple 150g,2,9.2,150,KETTLE,OLDER SINGLES/COUPLES,Mainstream
88353,18/03/2019,88,87983,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,380,SMITHS,OLDER SINGLES/COUPLES,Mainstream
88353,10/04/2019,88,87984,81,Pringles Original   Crisps 134g,2,7.4,134,PRINGLES,OLDER SINGLES/COUPLES,Mainstream
88354,16/05/2019,88,87990,42,Doritos Corn Chip Mexican Jalapeno 150g,1,3.9,150,DORITOS,MIDAGE SINGLES/COUPLES,Mainstream
88354,15/12/2018,88,87985,114,Kettle Sensations   Siracha Lime 150g,2,9.2,150,KETTLE,MIDAGE SINGLES/COUPLES,Mainstream
88354,28/01/2019,88,87986,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,150,DORITOS,MIDAGE SINGLES/COUPLES,Mainstream
88354,16/02/2019,88,87987,25,Pringles SourCream  Onion 134g,2,7.4,134,PRINGLES,MIDAGE SINGLES/COUPLES,Mainstream
88354,5/03/2019,88,87988,74,Tostitos Splash Of  Lime 175g,2,8.8,175,TOSTITOS,MIDAGE SINGLES/COUPLES,Mainstream
88354,10/04/2019,88,87989,47,Doritos Corn Chips  Original 170g,2,8.8,170,DORITOS,MIDAGE SINGLES/COUPLES,Mainstream
88354,26/05/2019,88,87991,88,Kettle Honey Soy    Chicken 175g,2,10.8,175,KETTLE,MIDAGE SINGLES/COUPLES,Mainstream
88354,3/06/2019,88,87992,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,110,COBS,MIDAGE SINGLES/COUPLES,Mainstream
88355,10/07/2018,88,87993,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,170,DORITOS,RETIREES,Premium
88356,5/08/2018,88,87994,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,150,KETTLE,OLDER FAMILIES,Mainstream
88356,17/11/2018,88,87995,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4,165,TYRRELLS,OLDER FAMILIES,Mainstream
88356,11/01/2019,88,87996,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6,110,INFUZIONS,OLDER FAMILIES,Mainstream
88356,30/01/2019,88,87997,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,110,COBS,OLDER FAMILIES,Mainstream
88356,5/05/2019,88,87998,32,Kettle Sea Salt     And Vinegar 175g,2,10.8,175,KETTLE,OLDER FAMILIES,Mainstream
88357,31/10/2018,88,87999,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6,110,INFUZIONS,MIDAGE SINGLES/COUPLES,Premium
88357,10/02/2019,88,88000,88,Kettle Honey Soy    Chicken 175g,2,10.8,175,KETTLE,MIDAGE SINGLES/COUPLES,Premium
88357,26/05/2019,88,88001,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,110,COBS,MIDAGE SINGLES/COUPLES,Premium
88358,1/08/2018,88,88002,47,Doritos Corn Chips  Original 170g,2,8.8,170,DORITOS,YOUNG FAMILIES,Budget
88358,1/09/2018,88,88003,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,110,COBS,YOUNG FAMILIES,Budget
88358,15/09/2018,88,88004,4,Dorito Corn Chp     Supreme 380g,2,13,380,DORITOS,YOUNG FAMILIES,Budget
88358,29/09/2018,88,88005,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6,110,INFUZIONS,YOUNG FAMILIES,Budget
88358,7/03/2019,88,88006,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,175,KETTLE,YOUNG FAMILIES,Budget
88358,15/04/2019,88,88007,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4,165,TYRRELLS,YOUNG FAMILIES,Budget
88358,22/04/2019,88,88008,4,Dorito Corn Chp     Supreme 380g,2,13,380,DORITOS,YOUNG FAMILIES,Budget
88358,26/04/2019,88,88009,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6,110,INFUZIONS,YOUNG FAMILIES,Budget
88358,5/05/2019,88,88010,113,Twisties Chicken270g,2,9.2,270,TWISTIES,YOUNG FAMILIES,Budget
88358,8/05/2019,88,88011,32,Kettle Sea Salt     And Vinegar 175g,2,10.8,175,KETTLE,YOUNG FAMILIES,Budget
88358,22/06/2019,88,88012,68,Pringles Chicken    Salt Crips 134g,2,7.4,134,PRINGLES,YOUNG FAMILIES,Budget
88359,13/01/2019,88,88013,90,Tostitos Smoked     Chipotle 175g,2,8.8,175,TOSTITOS,OLDER SINGLES/COUPLES,Mainstream
88359,1/03/2019,88,88014,17,Kettle Sensations   BBQ&Maple 150g,2,9.2,150,KETTLE,OLDER SINGLES/COUPLES,Mainstream
88360,22/09/2018,88,88015,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6,110,INFUZIONS,OLDER SINGLES/COUPLES,Budget
88360,23/10/2018,88,88016,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,170,DORITOS,OLDER SINGLES/COUPLES,Budget
88360,14/12/2018,88,88017,47,Doritos Corn Chips  Original 170g,2,8.8,170,DORITOS,OLDER SINGLES/COUPLES,Budget
88361,16/11/2018,88,88018,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,110,COBS,OLDER SINGLES/COUPLES,Mainstream
88361,27/11/2018,88,88019,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,150,KETTLE,OLDER SINGLES/COUPLES,Mainstream
88361,1/02/2019,88,88020,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,110,COBS,OLDER SINGLES/COUPLES,Mainstream
88361,7/02/2019,88,88021,24,Grain Waves         Sweet Chilli 210g,2,7.2,210,GRNWVES,OLDER SINGLES/COUPLES,Mainstream
88361,25/02/2019,88,88022,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4,165,TYRRELLS,OLDER SINGLES/COUPLES,Mainstream
88362,4/11/2018,88,88023,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6,110,INFUZIONS,RETIREES,Budget
88362,27/03/2019,88,88024,114,Kettle Sensations   Siracha Lime 150g,2,9.2,150,KETTLE,RETIREES,Budget
88362,3/02/2019,88,88025,113,Twisties Chicken270g,2,9.2,270,TWISTIES,RETIREES,Budget
88363,13/08/2018,88,88026,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,170,DORITOS,RETIREES,Premium
88363,30/01/2019,88,88027,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,KETTLE,RETIREES,Premium
88363,15/03/2019,88,88028,47,Doritos Corn Chips  Original 170g,2,8.8,170,DORITOS,RETIREES,Premium
88364,19/10/2018,88,88029,88,Kettle Honey Soy    Chicken 175g,2,10.8,175,KETTLE,YOUNG SINGLES/COUPLES,Mainstream
88364,30/04/2019,88,88031,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,380,SMITHS,YOUNG SINGLES/COUPLES,Mainstream
88364,25/02/2019,88,88032,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,KETTLE,YOUNG SINGLES/COUPLES,Mainstream
88365,17/05/2019,88,88037,23,Cheezels Cheese 330g,1,5.7,330,CHEEZELS,MIDAGE SINGLES/COUPLES,Premium
88365,15/09/2018,88,88033,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4,165,TYRRELLS,MIDAGE SINGLES/COUPLES,Premium
88365,25/09/2018,88,88034,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,110,COBS,MIDAGE SINGLES/COUPLES,Premium
